RelativeTime(sec)	ID1-Accerlation-X(G)	ID1-Accerlation-Y(G)	ID1-Accerlation-Z(G)	ID2-Accerlation-X(G)	ID2-Accerlation-Y(G)	ID2-Accerlation-Z(G)	ID3-Accerlation-X(G)	ID3-Accerlation-Y(G)	ID3-Accerlation-Z(G)	Pressure-1(bar)	Pressure-2(bar)	Pressure-3(bar)	Pressure-4(bar)	Pressure-5(bar)	Pressure-6(bar)	Pressure-7(bar)	Pressure-8(bar)	
24.983	0.000	0.000	0.000	0.980	-0.055	0.198	-0.012	-0.007	1.004	0.000	0.000	0.000	0.000	0.000	98.012	4.214	0.000	
24.988	0.000	0.000	0.000	0.979	-0.055	0.199	-0.009	-0.006	0.997	0.092	0.000	0.000	0.000	0.000	98.195	4.214	0.000	
24.992	0.000	0.000	0.000	0.978	-0.054	0.202	-0.011	-0.009	0.991	0.092	0.000	0.000	0.000	0.000	98.195	4.122	0.000	
24.998	0.000	0.000	0.000	0.977	-0.055	0.203	-0.010	-0.006	1.001	0.000	0.000	0.000	0.000	0.000	98.012	4.122	0.000	
25.003	0.000	0.000	0.000	0.979	-0.056	0.201	-0.011	-0.008	0.996	0.183	0.000	0.000	0.000	0.000	98.012	4.030	0.000	
25.007	0.000	0.000	0.000	0.978	-0.059	0.200	-0.008	-0.007	1.001	0.183	0.000	0.000	0.000	0.000	98.012	4.030	0.000	
25.013	0.000	0.000	0.000	0.977	-0.055	0.202	-0.013	-0.004	1.000	0.183	0.000	0.000	0.000	0.000	98.012	4.030	0.000	
25.017	0.000	0.000	0.000	0.978	-0.057	0.199	-0.012	-0.006	1.003	0.000	0.000	0.000	0.000	0.000	98.012	4.030	0.000	
25.022	0.000	0.000	0.000	0.977	-0.055	0.204	-0.010	-0.006	0.999	0.000	0.000	0.000	0.000	0.000	98.012	4.214	0.000	
25.028	0.000	0.000	0.000	0.980	-0.053	0.198	-0.012	-0.003	1.002	0.183	0.000	0.000	0.000	0.000	98.104	4.214	0.000	
25.033	0.000	0.000	0.000	0.975	-0.053	0.197	-0.011	-0.007	0.997	0.183	0.000	0.000	0.000	0.000	98.104	4.030	0.000	
25.037	0.000	0.000	0.000	0.977	-0.056	0.200	-0.008	-0.008	1.003	0.183	0.000	0.000	0.000	0.000	98.012	4.030	0.000	
25.042	0.000	0.000	0.000	0.980	-0.055	0.200	-0.008	-0.005	1.002	0.183	0.000	0.000	0.000	0.000	98.012	4.030	0.000	
25.047	0.000	0.000	0.000	0.977	-0.058	0.204	-0.012	-0.005	0.997	0.092	0.000	0.000	0.000	0.000	97.920	4.030	0.000	
25.053	0.000	0.000	0.000	0.979	-0.056	0.199	-0.012	-0.003	0.995	0.092	0.000	0.000	0.000	0.000	97.920	4.214	0.000	
25.057	0.000	0.000	0.000	0.978	-0.058	0.199	-0.007	0.001	0.999	0.092	0.000	0.000	0.000	0.000	98.104	4.214	0.000	
25.062	0.000	0.000	0.000	0.979	-0.058	0.197	-0.012	-0.006	0.998	0.092	0.000	0.000	0.000	0.000	98.104	4.030	0.000	
25.067	0.000	0.000	0.000	0.977	-0.054	0.197	-0.011	-0.004	0.997	0.183	0.000	0.000	0.000	0.000	98.104	4.030	0.000	
25.073	0.000	0.000	0.000	0.977	-0.053	0.203	-0.008	-0.006	0.996	0.183	0.000	0.000	0.000	0.000	98.104	4.030	0.000	
25.078	0.000	0.000	0.000	0.976	-0.053	0.199	-0.013	-0.007	0.996	0.092	0.000	0.000	0.000	0.000	98.012	4.030	0.000	
25.082	0.000	0.000	0.000	0.975	-0.056	0.201	-0.010	-0.005	1.003	0.092	0.000	0.000	0.000	0.000	98.012	4.030	0.000	
25.087	0.000	0.000	0.000	0.981	-0.058	0.198	-0.011	-0.008	1.001	0.092	0.000	0.000	0.000	0.000	98.012	4.030	0.000	
25.093	0.000	0.000	0.000	0.978	-0.054	0.197	-0.010	-0.005	1.002	0.092	0.000	0.000	0.000	0.000	98.012	4.030	0.000	
25.098	0.000	0.000	0.000	0.979	-0.055	0.198	-0.010	-0.005	1.002	0.000	0.000	0.000	0.000	0.000	98.012	4.030	0.000	
25.102	0.000	0.000	0.000	0.979	-0.055	0.204	-0.008	-0.008	1.001	0.000	0.000	0.000	0.000	0.000	98.012	4.030	0.000	
25.107	0.000	0.000	0.000	0.978	-0.057	0.198	-0.009	-0.004	1.003	0.092	0.000	0.000	0.000	0.000	98.012	4.030	0.000	
25.113	0.000	0.000	0.000	0.976	-0.055	0.203	-0.010	-0.005	1.004	0.092	0.000	0.000	0.000	0.000	98.012	4.122	0.000	
25.117	0.000	0.000	0.000	0.978	-0.055	0.198	-0.011	-0.006	0.997	0.092	0.000	0.000	0.000	0.000	98.012	4.122	0.000	
25.123	0.000	0.000	0.000	0.980	-0.057	0.202	-0.009	-0.006	0.998	0.092	0.000	0.000	0.000	0.000	98.012	4.030	0.000	
25.127	0.000	0.000	0.000	0.977	-0.053	0.198	-0.012	-0.006	0.996	0.092	0.000	0.000	0.000	0.000	98.012	4.030	0.000	
25.133	0.000	0.000	0.000	0.976	-0.056	0.199	-0.011	-0.006	0.998	0.092	0.000	0.000	0.000	0.000	98.012	4.122	0.000	
25.137	0.000	0.000	0.000	0.976	-0.057	0.206	-0.009	-0.004	1.000	0.000	0.000	0.000	0.000	0.000	98.104	4.122	0.000	
25.143	0.000	0.000	0.000	0.973	-0.056	0.197	-0.012	-0.004	1.000	0.000	0.000	0.000	0.000	0.000	98.104	4.122	0.000	
25.147	0.000	0.000	0.000	0.978	-0.055	0.201	-0.011	-0.006	1.002	0.000	0.000	0.000	0.000	0.000	98.104	4.122	0.000	
25.152	0.000	0.000	0.000	0.979	-0.055	0.199	-0.013	-0.004	1.002	0.000	0.000	0.000	0.000	0.000	98.104	4.030	0.000	
25.157	0.000	0.000	0.000	0.977	-0.055	0.205	-0.008	-0.004	0.997	0.000	0.000	0.000	0.000	0.000	97.920	4.030	0.000	
25.163	0.000	0.000	0.000	0.976	-0.056	0.204	-0.008	-0.007	1.004	0.000	0.000	0.000	0.000	0.000	97.920	4.030	0.000	
25.167	0.000	0.000	0.000	0.978	-0.058	0.198	-0.009	-0.002	0.997	0.092	0.000	0.000	0.000	0.000	98.012	4.030	0.000	
25.173	0.000	0.000	0.000	0.978	-0.057	0.197	-0.011	-0.006	1.000	0.092	0.000	0.000	0.000	0.000	98.012	4.122	0.000	
25.178	0.000	0.000	0.000	0.978	-0.053	0.199	-0.010	-0.008	1.001	0.092	0.000	0.000	0.000	0.000	98.104	4.122	0.000	
25.183	0.000	0.000	0.000	0.977	-0.057	0.200	-0.009	-0.005	0.998	0.092	0.000	0.000	0.000	0.000	98.104	4.122	0.000	
25.187	0.000	0.000	0.000	0.975	-0.059	0.201	-0.012	-0.003	1.004	0.092	0.000	0.000	0.000	0.000	98.104	4.122	0.000	
25.192	0.000	0.000	0.000	0.976	-0.057	0.195	-0.011	-0.006	0.995	0.092	0.000	0.000	0.000	0.000	98.104	4.214	0.000	
25.198	0.000	0.000	0.000	0.978	-0.058	0.200	-0.011	-0.003	1.001	0.183	0.000	0.000	0.000	0.000	98.012	4.214	0.000	
25.203	0.000	0.000	0.000	0.975	-0.055	0.196	-0.010	-0.003	1.000	0.183	0.000	0.000	0.000	0.000	98.012	4.030	0.000	
25.207	0.000	0.000	0.000	0.977	-0.054	0.205	-0.014	-0.009	1.004	0.183	0.000	0.000	0.000	0.000	98.012	4.030	0.000	
25.212	0.000	0.000	0.000	0.976	-0.054	0.204	-0.009	-0.004	0.998	0.183	0.000	0.000	0.000	0.000	98.012	4.214	0.000	
25.218	0.000	0.000	0.000	0.979	-0.056	0.199	-0.009	-0.004	1.003	0.092	0.000	0.000	0.000	0.000	98.012	4.214	0.000	
25.223	0.000	0.000	0.000	0.979	-0.056	0.211	-0.010	-0.011	0.998	0.092	0.000	0.000	0.000	0.000	98.012	3.939	0.000	
25.228	0.000	0.000	0.000	0.980	-0.054	0.199	-0.011	-0.007	1.002	0.092	0.000	0.000	0.000	0.000	98.012	3.939	0.000	
25.232	0.000	0.000	0.000	0.974	-0.058	0.200	-0.011	-0.006	1.002	0.092	0.000	0.000	0.000	0.000	98.012	4.122	0.000	
25.237	0.000	0.000	0.000	0.980	-0.056	0.207	-0.009	-0.003	1.000	0.092	0.000	0.000	0.000	0.000	97.920	4.122	0.000	
25.243	0.000	0.000	0.000	0.978	-0.054	0.200	-0.009	-0.008	0.999	0.183	0.000	0.000	0.000	0.000	97.920	3.939	0.000	
25.247	0.000	0.000	0.000	0.979	-0.058	0.199	-0.010	-0.004	0.996	0.183	0.000	0.000	0.000	0.000	98.012	3.939	0.000	
25.252	0.000	0.000	0.000	0.980	-0.058	0.204	-0.008	-0.007	1.002	0.183	0.000	0.000	0.000	0.000	98.012	3.939	0.000	
25.258	0.000	0.000	0.000	0.978	-0.054	0.201	-0.009	-0.005	0.995	0.092	0.000	0.000	0.000	0.000	97.920	3.939	0.000	
25.262	0.000	0.000	0.000	0.973	-0.057	0.201	-0.005	-0.007	1.004	0.092	0.000	0.000	0.000	0.000	97.920	3.847	0.000	
25.267	0.000	0.000	0.000	0.977	-0.054	0.198	-0.008	-0.003	0.996	0.183	0.000	0.000	0.000	0.000	98.104	3.847	0.000	
25.272	0.000	0.000	0.000	0.973	-0.054	0.194	-0.010	-0.006	1.000	0.183	0.000	0.000	0.000	0.000	98.104	3.939	0.000	
25.277	0.000	0.000	0.000	0.978	-0.055	0.202	-0.011	-0.003	0.998	0.092	0.000	0.000	0.000	0.000	97.920	3.939	0.000	
25.283	0.000	0.000	0.000	0.973	-0.054	0.200	-0.012	-0.009	1.002	0.092	0.000	0.000	0.000	0.000	97.920	3.847	0.000	
25.287	0.000	0.000	0.000	0.979	-0.056	0.200	-0.010	-0.003	0.991	0.092	0.000	0.000	0.000	0.000	97.920	3.847	0.000	
25.292	0.000	0.000	0.000	0.977	-0.055	0.198	-0.008	-0.004	0.996	0.092	0.000	0.000	0.000	0.000	97.920	3.756	0.000	
25.297	0.000	0.000	0.000	0.979	-0.055	0.200	-0.012	-0.006	0.995	0.366	0.000	0.000	0.000	0.000	98.012	3.756	0.000	
25.303	0.000	0.000	0.000	0.976	-0.056	0.197	-0.008	-0.008	1.000	0.366	0.000	0.000	0.000	0.000	98.012	3.847	0.000	
25.307	0.000	0.000	0.000	0.978	-0.054	0.202	-0.012	-0.002	1.001	0.366	0.000	0.000	0.000	0.000	97.920	3.847	0.000	
25.312	0.000	0.000	0.000	0.975	-0.057	0.198	-0.009	-0.008	0.999	0.366	0.000	0.000	0.000	0.000	97.920	3.939	0.000	
25.317	0.000	0.000	0.000	0.974	-0.051	0.199	-0.011	-0.007	1.003	0.458	0.000	0.000	0.000	0.000	98.012	3.939	0.000	
25.323	0.000	0.000	0.000	0.978	-0.058	0.198	-0.011	-0.003	0.999	0.458	0.000	0.000	0.000	0.000	98.012	3.847	0.000	
25.327	0.000	0.000	0.000	0.977	-0.053	0.199	-0.011	-0.006	0.998	0.366	0.000	0.000	0.000	0.000	98.012	3.847	0.000	
25.333	0.000	0.000	0.000	0.982	-0.057	0.196	-0.009	-0.006	1.002	0.366	0.000	0.000	0.000	0.000	98.012	3.939	0.000	
25.337	0.000	0.000	0.000	0.977	-0.057	0.201	-0.014	-0.006	1.001	0.458	0.000	0.000	0.000	0.000	98.012	3.939	0.000	
25.343	0.000	0.000	0.000	0.976	-0.055	0.199	-0.014	-0.005	0.998	0.458	0.000	0.000	0.000	0.000	98.012	3.939	0.000	
25.347	0.000	0.000	0.000	0.977	-0.059	0.194	-0.008	-0.007	1.005	0.458	0.000	0.000	0.000	0.000	98.012	3.939	0.000	
25.353	0.000	0.000	0.000	0.980	-0.057	0.199	-0.011	-0.004	1.003	0.458	0.000	0.000	0.000	0.000	98.012	3.939	0.000	
25.357	0.000	0.000	0.000	0.977	-0.055	0.206	-0.009	-0.007	1.001	0.458	0.000	0.000	0.000	0.000	98.012	3.939	0.000	
25.363	0.000	0.000	0.000	0.978	-0.056	0.200	-0.010	-0.003	0.997	0.366	0.000	0.000	0.000	0.000	98.012	3.756	0.000	
25.367	0.000	0.000	0.000	0.978	-0.056	0.203	-0.006	-0.005	0.997	0.366	0.000	0.000	0.000	0.000	98.012	3.756	0.000	
25.372	0.000	0.000	0.000	0.980	-0.055	0.204	-0.010	-0.006	0.997	0.366	0.000	0.000	0.000	0.000	98.012	3.939	0.000	
25.378	0.000	0.000	0.000	0.976	-0.056	0.197	-0.010	-0.007	0.997	0.366	0.000	0.000	0.000	0.000	98.104	3.939	0.000	
25.383	0.000	0.000	0.000	0.977	-0.056	0.197	-0.010	-0.010	0.999	0.366	0.000	0.000	0.000	0.000	98.104	3.847	0.000	
25.387	0.000	0.000	0.000	0.978	-0.057	0.196	-0.012	-0.003	1.001	0.366	0.000	0.000	0.000	0.000	97.920	3.847	0.000	
25.392	0.000	0.000	0.000	0.978	-0.056	0.201	-0.015	-0.009	0.999	0.366	0.000	0.000	0.000	0.000	97.920	3.939	0.000	
25.397	0.000	0.000	0.000	0.973	-0.056	0.205	-0.011	-0.005	1.001	0.366	0.000	0.000	0.000	0.000	98.012	3.939	0.000	
25.403	0.000	0.000	0.000	0.977	-0.056	0.200	-0.009	-0.004	1.001	0.366	0.000	0.000	0.000	0.000	98.012	3.756	0.000	
25.407	0.000	0.000	0.000	0.978	-0.054	0.198	-0.007	-0.006	1.001	0.458	0.000	0.000	0.000	0.000	98.012	3.756	0.000	
25.413	0.000	0.000	0.000	0.981	-0.060	0.199	-0.011	-0.003	0.995	0.458	0.000	0.000	0.000	0.000	98.012	3.756	0.000	
25.417	0.000	0.000	0.000	0.975	-0.056	0.200	-0.013	-0.006	0.999	0.458	0.000	0.000	0.000	0.000	97.920	3.756	0.000	
25.422	0.000	0.000	0.000	0.980	-0.057	0.204	-0.008	-0.007	0.997	0.458	0.000	0.000	0.000	0.000	97.920	3.756	0.000	
25.427	0.000	0.000	0.000	0.981	-0.053	0.202	-0.008	-0.006	0.995	0.458	0.000	0.000	0.000	0.000	98.012	3.756	0.000	
25.433	0.000	0.000	0.000	0.977	-0.057	0.202	-0.013	-0.008	0.997	0.458	0.000	0.000	0.000	0.000	98.012	3.847	0.000	
25.437	0.000	0.000	0.000	0.978	-0.055	0.202	-0.008	-0.002	0.999	0.366	0.000	0.000	0.000	0.000	97.920	3.847	0.000	
25.442	0.000	0.000	0.000	0.978	-0.053	0.202	-0.012	-0.008	0.999	0.366	0.000	0.000	0.000	0.000	97.920	3.939	0.000	
25.448	0.000	0.000	0.000	0.977	-0.059	0.203	-0.012	-0.008	0.992	0.458	0.000	0.000	0.000	0.000	98.012	3.939	0.000	
25.452	0.000	0.000	0.000	0.975	-0.057	0.203	-0.014	-0.005	1.002	0.458	0.000	0.000	0.000	0.000	98.012	3.756	0.000	
25.458	0.000	0.000	0.000	0.979	-0.055	0.204	-0.016	-0.006	0.996	0.458	0.000	0.000	0.000	0.000	98.012	3.756	0.000	
25.463	0.000	0.000	0.000	0.976	-0.057	0.202	-0.009	-0.004	1.002	0.458	0.000	0.000	0.000	0.000	98.012	3.939	0.000	
25.467	0.000	0.000	0.000	0.975	-0.054	0.204	-0.010	-0.003	1.003	0.458	0.000	0.000	0.000	0.000	97.920	3.939	0.000	
25.472	0.000	0.000	0.000	0.978	-0.054	0.198	-0.010	-0.005	1.004	0.458	0.000	0.000	0.000	0.000	97.920	3.939	0.000	
25.478	0.000	0.000	0.000	0.978	-0.058	0.200	-0.013	-0.005	1.003	0.366	0.000	0.000	0.000	0.000	98.195	3.939	0.000	
25.482	0.000	0.000	0.000	0.978	-0.056	0.198	-0.011	-0.005	1.000	0.366	0.000	0.000	0.000	0.000	98.195	3.756	0.000	
25.488	0.000	0.000	0.000	0.975	-0.056	0.201	-0.014	-0.006	0.996	0.458	0.000	0.000	0.000	0.000	98.012	3.756	0.000	
25.492	0.000	0.000	0.000	0.979	-0.051	0.195	-0.010	-0.005	1.002	0.458	0.000	0.000	0.000	0.000	98.012	3.756	0.000	
25.498	0.000	0.000	0.000	0.974	-0.053	0.202	-0.007	-0.005	0.998	0.366	0.000	0.000	0.000	0.000	98.012	3.756	0.000	
25.502	0.000	0.000	0.000	0.979	-0.057	0.195	-0.011	-0.005	0.999	0.366	0.000	0.000	0.000	0.000	98.012	3.939	0.000	
25.507	0.000	0.000	0.000	0.977	-0.054	0.197	-0.013	-0.006	0.997	0.366	0.000	0.000	0.000	0.000	98.012	3.939	0.000	
25.513	0.000	0.000	0.000	0.977	-0.052	0.198	-0.010	-0.006	0.996	0.366	0.000	0.000	0.000	0.000	98.012	3.939	0.000	
25.517	0.000	0.000	0.000	0.977	-0.059	0.202	-0.009	-0.005	0.999	0.366	0.000	0.000	0.000	0.000	98.104	3.939	0.000	
25.522	0.000	0.000	0.000	0.975	-0.055	0.204	-0.012	-0.004	0.993	0.366	0.000	0.000	0.000	0.000	98.104	4.030	0.000	
25.527	0.000	0.000	0.000	0.978	-0.053	0.206	-0.014	-0.003	1.001	0.458	0.000	0.000	0.000	0.000	97.920	4.030	0.000	
25.533	0.000	0.000	0.000	0.979	-0.059	0.201	-0.010	-0.006	1.003	0.458	0.000	0.000	0.000	0.000	97.920	3.939	0.000	
25.537	0.000	0.000	0.000	0.980	-0.055	0.200	-0.010	-0.006	1.001	0.458	0.000	0.000	0.000	0.000	98.195	3.939	0.000	
25.543	0.000	0.000	0.000	0.976	-0.056	0.201	-0.012	-0.005	1.002	0.458	0.000	0.000	0.000	0.000	98.195	4.030	0.000	
25.547	0.000	0.000	0.000	0.976	-0.055	0.197	-0.008	-0.003	1.001	0.458	0.000	0.000	0.000	0.000	98.012	4.030	0.000	
25.553	0.000	0.000	0.000	0.981	-0.054	0.207	-0.010	-0.005	0.999	0.458	0.000	0.000	0.000	0.000	98.012	4.030	0.000	
25.557	0.000	0.000	0.000	0.976	-0.055	0.197	-0.010	-0.007	0.996	0.366	0.000	0.000	0.000	0.000	97.920	4.030	0.000	
25.563	0.000	0.000	0.000	0.978	-0.058	0.205	-0.009	-0.008	0.993	0.366	0.000	0.000	0.000	0.000	97.920	3.939	0.000	
25.567	0.000	0.000	0.000	0.978	-0.057	0.198	-0.011	-0.005	0.999	0.366	0.000	0.000	0.000	0.000	98.012	3.939	0.000	
25.573	0.000	0.000	0.000	0.978	-0.058	0.199	-0.010	-0.005	0.995	0.366	0.000	0.000	0.000	0.000	98.012	4.030	0.000	
25.577	0.000	0.000	0.000	0.979	-0.055	0.199	-0.013	-0.003	0.999	0.458	0.000	0.000	0.000	0.000	98.012	4.030	0.000	
25.582	0.000	0.000	0.000	0.978	-0.057	0.200	-0.011	-0.004	0.995	0.458	0.000	0.000	0.000	0.000	98.012	3.939	0.000	
25.588	0.000	0.000	0.000	0.980	-0.054	0.202	-0.012	-0.008	1.001	0.458	0.000	0.000	0.000	0.000	98.104	3.939	0.000	
25.592	0.000	0.000	0.000	0.974	-0.054	0.194	-0.010	-0.003	1.002	0.458	0.000	0.000	0.000	0.000	98.104	4.030	0.000	
25.597	0.000	0.000	0.000	0.981	-0.055	0.201	-0.012	-0.007	1.003	0.092	0.000	0.000	0.000	0.000	97.920	4.030	0.000	
25.602	0.000	0.000	0.000	0.977	-0.054	0.197	-0.010	-0.005	0.999	0.092	0.000	0.000	0.000	0.000	97.920	3.939	0.000	
25.607	0.000	0.000	0.000	0.979	-0.059	0.201	-0.009	-0.005	0.999	0.092	0.000	0.000	0.000	0.000	98.195	3.939	0.000	
25.613	0.000	0.000	0.000	0.974	-0.053	0.202	-0.010	-0.009	1.000	0.092	0.000	0.000	0.000	0.000	98.195	4.030	0.000	
25.617	0.000	0.000	0.000	0.976	-0.058	0.203	-0.008	-0.005	0.998	0.183	0.000	0.000	0.000	0.000	97.920	4.030	0.000	
25.622	0.000	0.000	0.000	0.979	-0.054	0.200	-0.007	-0.007	1.000	0.183	0.000	0.000	0.000	0.000	97.920	3.939	0.000	
25.628	0.000	0.000	0.000	0.978	-0.054	0.202	-0.009	-0.006	1.000	0.092	0.000	0.000	0.000	0.000	98.104	3.939	0.000	
25.632	0.000	0.000	0.000	0.979	-0.054	0.199	-0.011	-0.007	1.001	0.092	0.000	0.000	0.000	0.000	98.104	3.939	0.000	
25.637	0.000	0.000	0.000	0.976	-0.055	0.201	-0.012	-0.006	1.001	0.275	0.000	0.000	0.000	0.000	98.012	3.939	0.000	
25.642	0.000	0.000	0.000	0.977	-0.054	0.204	-0.011	-0.006	0.998	0.275	0.000	0.000	0.000	0.000	98.012	3.939	0.000	
25.648	0.000	0.000	0.000	0.976	-0.056	0.207	-0.013	-0.007	1.004	0.092	0.000	0.000	0.000	0.000	98.012	3.939	0.000	
25.653	0.000	0.000	0.000	0.978	-0.055	0.201	-0.010	-0.006	1.007	0.092	0.000	0.000	0.000	0.000	98.012	3.756	0.000	
25.658	0.000	0.000	0.000	0.979	-0.057	0.205	-0.009	-0.005	0.999	0.183	0.000	0.000	0.000	0.000	98.104	3.756	0.000	
25.662	0.000	0.000	0.000	0.976	-0.055	0.201	-0.011	-0.007	1.005	0.183	0.000	0.000	0.000	0.000	98.104	4.214	0.000	
25.667	0.000	0.000	0.000	0.976	-0.057	0.197	-0.011	-0.006	1.002	0.183	0.000	0.000	0.000	0.000	98.104	4.214	0.000	
25.673	0.000	0.000	0.000	0.977	-0.057	0.197	-0.011	-0.008	1.000	0.183	0.000	0.000	0.000	0.000	98.104	3.939	0.000	
25.678	0.000	0.000	0.000	0.976	-0.054	0.203	-0.008	-0.005	0.998	0.183	0.000	0.000	0.000	0.000	98.012	3.939	0.000	
25.682	0.000	0.000	0.000	0.975	-0.054	0.201	-0.008	-0.007	0.996	0.183	0.000	0.000	0.000	0.000	98.012	4.030	0.000	
25.687	0.000	0.000	0.000	0.975	-0.057	0.202	-0.009	-0.003	0.996	0.183	0.000	0.000	0.000	0.000	98.012	4.030	0.000	
25.692	0.000	0.000	0.000	0.977	-0.057	0.197	-0.010	-0.008	1.001	0.183	0.000	0.000	0.000	0.000	98.012	3.939	0.000	
25.697	0.000	0.000	0.000	0.979	-0.052	0.199	-0.012	-0.004	0.997	0.092	0.000	0.000	0.000	0.000	98.012	3.939	0.000	
25.702	0.000	0.000	0.000	0.977	-0.059	0.196	-0.009	-0.002	0.998	0.092	0.000	0.000	0.000	0.000	98.012	4.030	0.000	
25.708	0.000	0.000	0.000	0.978	-0.055	0.199	-0.011	-0.006	0.999	0.183	0.000	0.000	0.000	0.000	98.012	4.030	0.000	
25.712	0.000	0.000	0.000	0.978	-0.055	0.197	-0.012	-0.004	0.998	0.183	0.000	0.000	0.000	0.000	98.012	4.122	0.000	
25.717	0.000	0.000	0.000	0.977	-0.056	0.197	-0.010	-0.006	1.005	0.183	0.000	0.000	0.000	0.000	98.195	4.122	0.000	
25.723	0.000	0.000	0.000	0.973	-0.055	0.199	-0.012	-0.006	0.999	0.183	0.000	0.000	0.000	0.000	98.195	3.939	0.000	
25.727	0.000	0.000	0.000	0.976	-0.056	0.202	-0.011	-0.003	0.999	0.092	0.000	0.000	0.000	0.000	97.920	3.939	0.000	
25.732	0.000	0.000	0.000	0.979	-0.057	0.202	-0.011	-0.004	0.998	0.092	0.000	0.000	0.000	0.000	97.920	3.939	0.000	
25.737	0.000	0.000	0.000	0.976	-0.053	0.198	-0.011	-0.007	0.994	0.275	0.000	0.000	0.000	0.000	98.104	3.939	0.000	
25.743	0.000	0.000	0.000	0.976	-0.058	0.200	-0.010	-0.008	1.003	0.275	0.000	0.000	0.000	0.000	98.104	3.939	0.000	
25.748	0.000	0.000	0.000	0.977	-0.059	0.201	-0.014	-0.005	0.999	0.275	0.000	0.000	0.000	0.000	98.012	3.939	0.000	
25.752	0.000	0.000	0.000	0.977	-0.056	0.197	-0.014	-0.005	0.996	0.275	0.000	0.000	0.000	0.000	98.012	4.030	0.000	
25.757	0.000	0.000	0.000	0.980	-0.052	0.205	-0.011	-0.004	1.000	0.183	0.000	0.000	0.000	0.000	98.012	4.030	0.000	
25.763	0.000	0.000	0.000	0.980	-0.056	0.200	-0.013	-0.004	1.003	0.183	0.000	0.000	0.000	0.000	98.012	4.030	0.000	
25.767	0.000	0.000	0.000	0.978	-0.058	0.201	-0.012	-0.007	1.001	0.092	0.000	0.000	0.000	0.000	98.012	4.030	0.000	
25.772	0.000	0.000	0.000	0.979	-0.054	0.200	-0.010	-0.003	0.994	0.092	0.000	0.000	0.000	0.000	98.012	4.122	0.000	
25.777	0.000	0.000	0.000	0.978	-0.059	0.200	-0.009	-0.004	0.996	0.183	0.000	0.000	0.000	0.000	98.012	4.122	0.000	
25.783	0.000	0.000	0.000	0.980	-0.055	0.201	-0.010	-0.007	1.001	0.183	0.000	0.000	0.000	0.000	98.012	3.847	0.000	
25.787	0.000	0.000	0.000	0.977	-0.059	0.198	-0.011	-0.003	0.997	0.183	0.000	0.000	0.000	0.000	98.012	3.847	0.000	
25.793	0.000	0.000	0.000	0.978	-0.055	0.198	-0.004	-0.004	1.002	0.183	0.000	0.000	0.000	0.000	98.012	3.939	0.000	
25.798	0.000	0.000	0.000	0.979	-0.055	0.201	-0.011	-0.007	1.005	0.183	0.000	0.000	0.000	0.000	98.012	3.939	0.000	
25.802	0.000	0.000	0.000	0.978	-0.052	0.203	-0.012	-0.009	0.995	0.183	0.000	0.000	0.000	0.000	98.012	3.939	0.000	
25.807	0.000	0.000	0.000	0.976	-0.055	0.202	-0.014	-0.005	0.998	0.092	0.000	0.000	0.000	0.000	98.012	3.939	0.000	
25.812	0.000	0.000	0.000	0.978	-0.053	0.200	-0.010	-0.007	1.000	0.092	0.000	0.000	0.000	0.000	98.012	3.847	0.000	
25.817	0.000	0.000	0.000	0.977	-0.056	0.196	-0.011	-0.007	0.999	0.183	0.000	0.000	0.000	0.000	98.012	3.847	0.000	
25.822	0.000	0.000	0.000	0.980	-0.054	0.195	-0.011	-0.004	1.005	0.183	0.000	0.000	0.000	0.000	98.012	3.939	0.000	
25.828	0.000	0.000	0.000	0.976	-0.057	0.206	-0.010	-0.008	0.998	0.183	0.000	0.000	0.000	0.000	98.012	3.939	0.000	
25.832	0.000	0.000	0.000	0.975	-0.056	0.199	-0.011	-0.006	0.995	0.183	0.000	0.000	0.000	0.000	98.012	3.939	0.000	
25.838	0.000	0.000	0.000	0.979	-0.055	0.200	-0.011	-0.002	0.999	0.183	0.000	0.000	0.000	0.000	98.195	3.939	0.000	
25.842	0.000	0.000	0.000	0.976	-0.056	0.199	-0.012	-0.003	1.002	0.183	0.000	0.000	0.000	0.000	98.195	3.939	0.000	
25.848	0.000	0.000	0.000	0.981	-0.055	0.198	-0.010	-0.010	1.000	0.092	0.000	0.000	0.000	0.000	98.195	3.939	0.000	
25.853	0.000	0.000	0.000	0.978	-0.056	0.207	-0.010	-0.007	1.002	0.092	0.000	0.000	0.000	0.000	98.195	3.939	0.000	
25.857	0.000	0.000	0.000	0.976	-0.052	0.201	-0.008	-0.008	1.002	0.183	0.000	0.000	0.000	0.000	98.012	3.939	0.000	
25.862	0.000	0.000	0.000	0.977	-0.058	0.202	-0.012	-0.009	1.001	0.183	0.000	0.000	0.000	0.000	98.012	3.939	0.000	
25.868	0.000	0.000	0.000	0.977	-0.054	0.203	-0.013	-0.005	1.000	0.183	0.000	0.000	0.000	0.000	98.104	3.939	0.000	
25.873	0.000	0.000	0.000	0.979	-0.053	0.197	-0.007	-0.006	0.999	0.183	0.000	0.000	0.000	0.000	98.104	3.847	0.000	
25.877	0.000	0.000	0.000	0.976	-0.056	0.204	-0.011	-0.004	0.996	0.183	0.000	0.000	0.000	0.000	98.012	3.847	0.000	
25.883	0.000	0.000	0.000	0.979	-0.055	0.196	-0.008	-0.007	1.001	0.183	0.000	0.000	0.000	0.000	98.012	3.847	0.000	
