RelativeTime(sec)	ID1-Accerlation-X(G)	ID1-Accerlation-Y(G)	ID1-Accerlation-Z(G)	ID2-Accerlation-X(G)	ID2-Accerlation-Y(G)	ID2-Accerlation-Z(G)	ID3-Accerlation-X(G)	ID3-Accerlation-Y(G)	ID3-Accerlation-Z(G)	Pressure-1(bar)	Pressure-2(bar)	Pressure-3(bar)	Pressure-4(bar)	Pressure-5(bar)	Pressure-6(bar)	Pressure-7(bar)	Pressure-8(bar)	
64.732	0.000	0.000	0.000	0.975	-0.055	0.205	-0.008	-0.007	0.998	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
64.736	0.000	0.000	0.000	0.978	-0.050	0.203	-0.009	-0.007	0.998	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
64.741	0.000	0.000	0.000	0.979	-0.057	0.202	-0.011	-0.007	1.001	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
64.747	0.000	0.000	0.000	0.975	-0.055	0.205	-0.012	-0.011	1.003	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
64.751	0.000	0.000	0.000	0.976	-0.055	0.208	-0.011	-0.006	1.001	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
64.757	0.000	0.000	0.000	0.976	-0.055	0.203	-0.010	-0.008	1.001	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
64.761	0.000	0.000	0.000	0.974	-0.054	0.209	-0.010	-0.007	1.001	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
64.766	0.000	0.000	0.000	0.977	-0.056	0.206	-0.008	-0.005	0.995	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
64.772	0.000	0.000	0.000	0.980	-0.058	0.208	-0.010	-0.005	1.004	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
64.776	0.000	0.000	0.000	0.977	-0.054	0.202	-0.013	-0.008	0.995	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
64.781	0.000	0.000	0.000	0.979	-0.056	0.205	-0.008	-0.004	0.999	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
64.786	0.000	0.000	0.000	0.977	-0.056	0.205	-0.013	-0.010	1.005	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
64.791	0.000	0.000	0.000	0.978	-0.057	0.206	-0.008	-0.006	1.006	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
64.797	0.000	0.000	0.000	0.975	-0.054	0.204	-0.012	-0.004	1.000	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
64.802	0.000	0.000	0.000	0.975	-0.053	0.203	-0.009	-0.006	0.999	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
64.806	0.000	0.000	0.000	0.976	-0.056	0.203	-0.010	-0.005	0.998	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
64.811	0.000	0.000	0.000	0.977	-0.053	0.196	-0.012	-0.004	1.002	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
64.817	0.000	0.000	0.000	0.976	-0.058	0.196	-0.010	-0.008	1.000	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
64.822	0.000	0.000	0.000	0.975	-0.053	0.202	-0.008	-0.006	1.002	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
64.826	0.000	0.000	0.000	0.978	-0.056	0.204	-0.011	-0.006	0.996	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
64.831	0.000	0.000	0.000	0.978	-0.054	0.200	-0.012	-0.004	1.000	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
64.837	0.000	0.000	0.000	0.975	-0.053	0.204	-0.010	-0.006	1.002	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
64.841	0.000	0.000	0.000	0.976	-0.059	0.200	-0.010	-0.005	0.998	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
64.847	0.000	0.000	0.000	0.974	-0.052	0.206	-0.014	-0.006	0.999	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
64.851	0.000	0.000	0.000	0.977	-0.052	0.200	-0.010	-0.005	1.004	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
64.857	0.000	0.000	0.000	0.979	-0.057	0.202	-0.011	-0.008	0.999	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
64.861	0.000	0.000	0.000	0.978	-0.058	0.199	-0.010	-0.002	0.995	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
64.867	0.000	0.000	0.000	0.978	-0.055	0.207	-0.010	-0.007	1.003	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
64.871	0.000	0.000	0.000	0.973	-0.059	0.206	-0.008	-0.003	0.999	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
64.877	0.000	0.000	0.000	0.976	-0.056	0.208	-0.011	-0.005	0.997	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
64.882	0.000	0.000	0.000	0.980	-0.052	0.206	-0.014	-0.007	1.001	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
64.886	0.000	0.000	0.000	0.975	-0.054	0.202	-0.013	-0.006	0.998	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
64.891	0.000	0.000	0.000	0.975	-0.055	0.204	-0.011	-0.003	0.991	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
64.896	0.000	0.000	0.000	0.978	-0.057	0.199	-0.010	-0.005	1.000	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
64.901	0.000	0.000	0.000	0.978	-0.055	0.203	-0.010	-0.005	0.999	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
64.907	0.000	0.000	0.000	0.976	-0.057	0.206	-0.009	-0.007	0.999	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
64.911	0.000	0.000	0.000	0.979	-0.057	0.198	-0.011	-0.004	0.995	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
64.917	0.000	0.000	0.000	0.979	-0.057	0.206	-0.012	-0.004	1.003	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
64.921	0.000	0.000	0.000	0.979	-0.055	0.200	-0.011	-0.003	1.003	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
64.927	0.000	0.000	0.000	0.976	-0.057	0.205	-0.011	-0.008	1.000	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
64.931	0.000	0.000	0.000	0.977	-0.057	0.203	-0.011	-0.004	0.994	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
64.937	0.000	0.000	0.000	0.980	-0.055	0.200	-0.013	-0.006	0.997	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
64.941	0.000	0.000	0.000	0.978	-0.054	0.203	-0.010	-0.007	1.001	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
64.947	0.000	0.000	0.000	0.977	-0.055	0.205	-0.010	-0.006	1.005	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
64.951	0.000	0.000	0.000	0.977	-0.060	0.202	-0.010	-0.005	1.002	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
64.957	0.000	0.000	0.000	0.978	-0.058	0.198	-0.010	-0.006	1.000	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
64.961	0.000	0.000	0.000	0.978	-0.055	0.202	-0.011	-0.007	1.000	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
64.967	0.000	0.000	0.000	0.976	-0.056	0.204	-0.010	-0.008	1.002	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
64.971	0.000	0.000	0.000	0.978	-0.057	0.206	-0.012	-0.005	1.001	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
64.976	0.000	0.000	0.000	0.976	-0.054	0.203	-0.010	-0.004	1.002	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
64.982	0.000	0.000	0.000	0.979	-0.055	0.205	-0.013	-0.003	0.999	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
64.986	0.000	0.000	0.000	0.975	-0.056	0.197	-0.011	-0.004	0.997	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
64.992	0.000	0.000	0.000	0.977	-0.053	0.205	-0.009	-0.006	0.998	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
64.996	0.000	0.000	0.000	0.975	-0.057	0.206	-0.009	-0.008	0.997	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
65.002	0.000	0.000	0.000	0.977	-0.053	0.206	-0.014	-0.004	0.994	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
65.006	0.000	0.000	0.000	0.979	-0.056	0.208	-0.008	-0.005	0.999	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
65.012	0.000	0.000	0.000	0.978	-0.057	0.203	-0.007	-0.004	1.003	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
65.017	0.000	0.000	0.000	0.976	-0.055	0.207	-0.012	-0.006	0.995	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
65.021	0.000	0.000	0.000	0.974	-0.057	0.209	-0.012	-0.006	0.998	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
65.027	0.000	0.000	0.000	0.977	-0.055	0.207	-0.009	-0.007	1.000	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
65.032	0.000	0.000	0.000	0.976	-0.054	0.207	-0.013	-0.008	1.001	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
65.036	0.000	0.000	0.000	0.976	-0.057	0.203	-0.013	-0.006	0.998	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
65.042	0.000	0.000	0.000	0.977	-0.054	0.204	-0.009	-0.003	0.999	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
65.047	0.000	0.000	0.000	0.976	-0.055	0.206	-0.008	-0.004	1.003	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
65.052	0.000	0.000	0.000	0.976	-0.054	0.202	-0.007	-0.005	0.999	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
65.057	0.000	0.000	0.000	0.972	-0.052	0.201	-0.011	-0.004	0.996	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
65.062	0.000	0.000	0.000	0.977	-0.054	0.201	-0.008	-0.006	0.999	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
65.067	0.000	0.000	0.000	0.978	-0.056	0.205	-0.011	-0.006	0.996	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
65.071	0.000	0.000	0.000	0.974	-0.053	0.203	-0.007	-0.008	1.008	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
65.077	0.000	0.000	0.000	0.976	-0.056	0.206	-0.010	-0.005	1.002	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
65.081	0.000	0.000	0.000	0.974	-0.055	0.200	-0.010	-0.008	1.001	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
65.087	0.000	0.000	0.000	0.978	-0.056	0.205	-0.011	-0.007	1.000	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
65.091	0.000	0.000	0.000	0.977	-0.055	0.203	-0.009	-0.007	1.001	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
65.096	0.000	0.000	0.000	0.978	-0.056	0.203	-0.011	-0.005	1.000	0.092	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
65.101	0.000	0.000	0.000	0.977	-0.057	0.199	-0.008	-0.006	0.998	0.092	0.000	0.000	0.000	0.000	96.455	3.939	0.000	
65.107	0.000	0.000	0.000	0.974	-0.053	0.204	-0.013	-0.007	0.998	0.092	0.000	0.000	0.000	0.000	96.455	3.939	0.000	
65.112	0.000	0.000	0.000	0.976	-0.056	0.207	-0.011	-0.004	0.998	0.092	0.000	0.000	0.000	0.000	96.455	3.939	0.000	
65.116	0.000	0.000	0.000	0.975	-0.056	0.207	-0.009	-0.007	0.999	0.092	0.000	0.000	0.000	0.000	96.455	3.939	0.000	
65.122	0.000	0.000	0.000	0.977	-0.055	0.205	-0.010	-0.005	0.999	0.092	0.000	0.000	0.000	0.000	96.455	3.939	0.000	
65.127	0.000	0.000	0.000	0.972	-0.054	0.203	-0.008	-0.008	1.000	0.092	0.000	0.000	0.000	0.000	96.455	3.939	0.000	
65.131	0.000	0.000	0.000	0.972	-0.056	0.205	-0.012	-0.005	0.994	0.092	0.000	0.000	0.000	0.000	96.455	3.939	0.000	
65.136	0.000	0.000	0.000	0.979	-0.055	0.208	-0.010	-0.003	1.001	0.092	0.000	0.000	0.000	0.000	96.455	3.939	0.000	
65.141	0.000	0.000	0.000	0.974	-0.054	0.202	-0.013	-0.004	1.001	0.092	0.000	0.000	0.000	0.000	96.455	3.939	0.000	
65.146	0.000	0.000	0.000	0.977	-0.055	0.205	-0.010	-0.007	1.001	0.092	0.000	0.000	0.000	0.000	96.455	3.939	0.000	
65.152	0.000	0.000	0.000	0.976	-0.055	0.202	-0.013	-0.003	0.995	0.092	0.000	0.000	0.000	0.000	96.455	3.939	0.000	
65.156	0.000	0.000	0.000	0.977	-0.054	0.202	-0.012	-0.004	1.002	0.092	0.000	0.000	0.000	0.000	96.455	3.939	0.000	
65.162	0.000	0.000	0.000	0.976	-0.058	0.199	-0.009	-0.004	1.000	0.092	0.000	0.000	0.000	0.000	96.455	3.939	0.000	
65.167	0.000	0.000	0.000	0.978	-0.054	0.207	-0.011	-0.004	1.008	0.092	0.000	0.000	0.000	0.000	96.455	3.939	0.000	
65.171	0.000	0.000	0.000	0.975	-0.054	0.203	-0.010	-0.009	1.007	0.092	0.000	0.000	0.000	0.000	96.455	3.939	0.000	
65.177	0.000	0.000	0.000	0.976	-0.057	0.203	-0.010	-0.005	0.999	0.092	0.000	0.000	0.000	0.000	96.455	3.939	0.000	
65.181	0.000	0.000	0.000	0.978	-0.051	0.197	-0.013	-0.004	1.003	0.092	0.000	0.000	0.000	0.000	96.455	3.939	0.000	
65.186	0.000	0.000	0.000	0.977	-0.059	0.206	-0.010	-0.004	0.998	0.092	0.000	0.000	0.000	0.000	96.455	3.939	0.000	
65.192	0.000	0.000	0.000	0.978	-0.057	0.206	-0.007	-0.007	0.997	0.092	0.000	0.000	0.000	0.000	96.455	3.939	0.000	
65.196	0.000	0.000	0.000	0.978	-0.055	0.201	-0.008	-0.005	1.001	0.092	0.000	0.000	0.000	0.000	96.455	3.939	0.000	
65.202	0.000	0.000	0.000	0.978	-0.056	0.204	-0.009	-0.006	1.001	0.092	0.000	0.000	0.000	0.000	96.272	4.030	0.000	
65.207	0.000	0.000	0.000	0.978	-0.055	0.204	-0.006	-0.009	1.001	0.092	0.000	0.000	0.000	0.000	96.272	4.030	0.000	
65.211	0.000	0.000	0.000	0.978	-0.054	0.200	-0.010	-0.006	0.999	0.092	0.000	0.000	0.000	0.000	96.272	4.030	0.000	
65.217	0.000	0.000	0.000	0.977	-0.054	0.202	-0.009	-0.008	0.995	0.092	0.000	0.000	0.000	0.000	96.272	4.030	0.000	
65.222	0.000	0.000	0.000	0.974	-0.055	0.203	-0.014	-0.004	1.001	0.092	0.000	0.000	0.000	0.000	96.272	4.030	0.000	
65.227	0.000	0.000	0.000	0.978	-0.054	0.200	-0.008	-0.004	1.005	0.092	0.000	0.000	0.000	0.000	96.272	4.030	0.000	
65.231	0.000	0.000	0.000	0.974	-0.055	0.201	-0.013	-0.006	1.001	0.092	0.000	0.000	0.000	0.000	96.272	4.030	0.000	
65.236	0.000	0.000	0.000	0.975	-0.056	0.207	-0.011	-0.007	1.003	0.092	0.000	0.000	0.000	0.000	96.272	4.030	0.000	
65.241	0.000	0.000	0.000	0.979	-0.056	0.210	-0.013	-0.002	1.004	0.092	0.000	0.000	0.000	0.000	96.272	4.030	0.000	
65.246	0.000	0.000	0.000	0.977	-0.055	0.200	-0.011	-0.006	0.999	0.092	0.000	0.000	0.000	0.000	96.272	4.030	0.000	
65.252	0.000	0.000	0.000	0.973	-0.057	0.207	-0.010	-0.004	0.998	0.092	0.000	0.000	0.000	0.000	96.272	4.030	0.000	
65.256	0.000	0.000	0.000	0.976	-0.055	0.197	-0.008	-0.005	0.999	0.092	0.000	0.000	0.000	0.000	96.272	4.030	0.000	
65.261	0.000	0.000	0.000	0.974	-0.054	0.207	-0.008	-0.007	0.997	0.092	0.000	0.000	0.000	0.000	96.272	4.030	0.000	
65.266	0.000	0.000	0.000	0.979	-0.054	0.208	-0.009	-0.006	1.001	0.092	0.000	0.000	0.000	0.000	96.272	4.030	0.000	
65.272	0.000	0.000	0.000	0.974	-0.059	0.202	-0.010	-0.004	0.998	0.092	0.000	0.000	0.000	0.000	96.272	4.030	0.000	
65.276	0.000	0.000	0.000	0.978	-0.054	0.203	-0.011	-0.004	0.996	0.092	0.000	0.000	0.000	0.000	96.272	4.030	0.000	
65.282	0.000	0.000	0.000	0.977	-0.051	0.204	-0.010	-0.001	0.998	0.092	0.000	0.000	0.000	0.000	96.272	4.030	0.000	
65.286	0.000	0.000	0.000	0.978	-0.056	0.207	-0.010	-0.007	1.006	0.092	0.000	0.000	0.000	0.000	96.272	4.030	0.000	
65.291	0.000	0.000	0.000	0.976	-0.057	0.209	-0.012	-0.007	0.997	0.092	0.000	0.000	0.000	0.000	96.272	4.030	0.000	
65.297	0.000	0.000	0.000	0.975	-0.055	0.203	-0.012	-0.007	1.001	0.092	0.000	0.000	0.000	0.000	96.272	4.030	0.000	
65.301	0.000	0.000	0.000	0.977	-0.052	0.206	-0.011	-0.006	1.000	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
65.306	0.000	0.000	0.000	0.981	-0.057	0.201	-0.011	-0.003	0.997	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
65.311	0.000	0.000	0.000	0.977	-0.053	0.203	-0.012	-0.005	1.002	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
65.317	0.000	0.000	0.000	0.979	-0.052	0.203	-0.010	-0.006	0.998	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
65.321	0.000	0.000	0.000	0.977	-0.056	0.201	-0.010	-0.005	1.001	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
65.327	0.000	0.000	0.000	0.979	-0.052	0.203	-0.010	-0.003	1.001	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
65.332	0.000	0.000	0.000	0.974	-0.054	0.201	-0.012	-0.004	1.001	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
65.336	0.000	0.000	0.000	0.976	-0.053	0.204	-0.010	-0.004	1.001	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
65.342	0.000	0.000	0.000	0.978	-0.054	0.207	-0.011	-0.002	1.002	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
65.347	0.000	0.000	0.000	0.978	-0.054	0.203	-0.009	-0.007	0.996	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
65.352	0.000	0.000	0.000	0.976	-0.053	0.205	-0.011	-0.006	1.000	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
65.356	0.000	0.000	0.000	0.977	-0.055	0.207	-0.010	-0.008	0.997	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
65.362	0.000	0.000	0.000	0.977	-0.053	0.207	-0.013	-0.009	0.997	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
65.366	0.000	0.000	0.000	0.975	-0.051	0.208	-0.011	-0.001	0.999	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
65.372	0.000	0.000	0.000	0.978	-0.053	0.208	-0.011	-0.007	0.998	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
65.376	0.000	0.000	0.000	0.979	-0.054	0.208	-0.009	-0.009	1.001	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
65.382	0.000	0.000	0.000	0.976	-0.055	0.204	-0.009	-0.006	0.999	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
65.386	0.000	0.000	0.000	0.975	-0.056	0.198	-0.011	-0.004	1.003	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
65.392	0.000	0.000	0.000	0.978	-0.058	0.204	-0.008	-0.008	1.002	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
65.396	0.000	0.000	0.000	0.979	-0.056	0.207	-0.009	-0.005	0.999	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
65.401	0.000	0.000	0.000	0.978	-0.052	0.205	-0.010	-0.006	0.993	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
65.407	0.000	0.000	0.000	0.979	-0.055	0.208	-0.010	-0.005	0.999	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
65.412	0.000	0.000	0.000	0.976	-0.057	0.207	-0.012	-0.006	1.001	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
65.416	0.000	0.000	0.000	0.978	-0.053	0.206	-0.011	-0.004	0.999	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
65.421	0.000	0.000	0.000	0.979	-0.051	0.201	-0.009	-0.007	1.011	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
65.427	0.000	0.000	0.000	0.975	-0.052	0.203	-0.008	-0.004	0.998	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
65.431	0.000	0.000	0.000	0.977	-0.054	0.207	-0.010	-0.005	0.999	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
65.437	0.000	0.000	0.000	0.979	-0.056	0.201	-0.010	-0.005	1.000	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
65.441	0.000	0.000	0.000	0.973	-0.053	0.201	-0.012	-0.003	1.003	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
65.447	0.000	0.000	0.000	0.976	-0.057	0.206	-0.009	-0.007	0.997	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
65.451	0.000	0.000	0.000	0.980	-0.055	0.204	-0.011	-0.003	0.998	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
65.456	0.000	0.000	0.000	0.977	-0.054	0.206	-0.008	-0.007	1.003	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
65.461	0.000	0.000	0.000	0.980	-0.055	0.196	-0.012	-0.006	0.999	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
65.467	0.000	0.000	0.000	0.974	-0.056	0.209	-0.011	-0.005	1.001	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
65.471	0.000	0.000	0.000	0.977	-0.059	0.203	-0.010	-0.007	0.996	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
65.476	0.000	0.000	0.000	0.977	-0.058	0.203	-0.011	-0.007	0.994	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
65.481	0.000	0.000	0.000	0.979	-0.053	0.207	-0.009	-0.005	1.000	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
65.487	0.000	0.000	0.000	0.976	-0.053	0.204	-0.009	-0.007	0.997	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
65.491	0.000	0.000	0.000	0.976	-0.053	0.205	-0.010	-0.006	0.998	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
65.496	0.000	0.000	0.000	0.979	-0.056	0.202	-0.010	-0.007	1.000	0.092	0.000	0.000	0.000	0.000	96.363	3.939	0.000	
65.501	0.000	0.000	0.000	0.978	-0.057	0.203	-0.008	-0.006	1.000	0.000	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
65.507	0.000	0.000	0.000	0.981	-0.052	0.206	-0.011	-0.005	0.996	0.000	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
65.512	0.000	0.000	0.000	0.976	-0.054	0.204	-0.011	-0.004	0.995	0.000	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
65.516	0.000	0.000	0.000	0.979	-0.057	0.199	-0.009	-0.005	0.998	0.000	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
65.521	0.000	0.000	0.000	0.978	-0.058	0.202	-0.011	-0.006	0.998	0.000	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
65.526	0.000	0.000	0.000	0.979	-0.051	0.201	-0.010	-0.007	1.002	0.000	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
65.531	0.000	0.000	0.000	0.978	-0.055	0.205	-0.009	-0.005	1.000	0.000	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
65.537	0.000	0.000	0.000	0.979	-0.054	0.199	-0.007	-0.004	1.002	0.000	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
65.541	0.000	0.000	0.000	0.977	-0.055	0.206	-0.007	-0.005	1.001	0.000	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
65.547	0.000	0.000	0.000	0.977	-0.053	0.207	-0.010	-0.004	1.003	0.000	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
65.552	0.000	0.000	0.000	0.976	-0.055	0.202	-0.013	-0.008	1.002	0.000	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
65.556	0.000	0.000	0.000	0.976	-0.055	0.204	-0.012	-0.005	0.997	0.000	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
65.562	0.000	0.000	0.000	0.977	-0.055	0.206	-0.009	-0.008	1.006	0.000	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
65.567	0.000	0.000	0.000	0.978	-0.054	0.208	-0.011	-0.004	1.003	0.000	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
65.572	0.000	0.000	0.000	0.975	-0.051	0.205	-0.011	-0.005	0.994	0.000	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
65.576	0.000	0.000	0.000	0.975	-0.053	0.207	-0.010	-0.004	0.998	0.000	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
65.581	0.000	0.000	0.000	0.974	-0.054	0.206	-0.012	-0.005	0.997	0.000	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
65.586	0.000	0.000	0.000	0.975	-0.053	0.201	-0.007	-0.010	0.996	0.000	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
65.592	0.000	0.000	0.000	0.977	-0.056	0.205	-0.014	-0.005	1.001	0.000	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
65.596	0.000	0.000	0.000	0.979	-0.059	0.211	-0.010	-0.008	0.992	0.000	0.000	0.000	0.000	0.000	96.272	3.939	0.000	
65.602	0.000	0.000	0.000	0.976	-0.055	0.204	-0.007	-0.010	1.003	0.092	0.000	0.000	0.000	0.000	96.088	3.847	0.000	
65.606	0.000	0.000	0.000	0.975	-0.056	0.211	-0.010	-0.005	0.999	0.092	0.000	0.000	0.000	0.000	96.088	3.847	0.000	
65.611	0.000	0.000	0.000	0.974	-0.052	0.201	-0.011	-0.007	0.998	0.092	0.000	0.000	0.000	0.000	96.088	3.847	0.000	
65.616	0.000	0.000	0.000	0.976	-0.055	0.200	-0.009	-0.006	0.998	0.092	0.000	0.000	0.000	0.000	96.088	3.847	0.000	
65.622	0.000	0.000	0.000	0.976	-0.055	0.208	-0.012	-0.005	1.003	0.092	0.000	0.000	0.000	0.000	96.088	3.847	0.000	
65.626	0.000	0.000	0.000	0.976	-0.054	0.205	-0.010	-0.004	0.999	0.092	0.000	0.000	0.000	0.000	96.088	3.847	0.000	
65.631	0.000	0.000	0.000	0.977	-0.054	0.213	-0.012	-0.004	0.997	0.092	0.000	0.000	0.000	0.000	96.088	3.847	0.000	
